filename,image_path,mask_path,valid_pixels,ignore_pixels,total_pixels,valid_fraction,pixels_road,contains_road,pixels_sidewalk,contains_sidewalk,pixels_building,contains_building,pixels_wall,contains_wall,pixels_fence,contains_fence,pixels_pole,contains_pole,pixels_traffic_light,contains_traffic_light,pixels_traffic_sign,contains_traffic_sign,pixels_vegetation,contains_vegetation,pixels_terrain,contains_terrain,pixels_sky,contains_sky,pixels_person,contains_person,pixels_rider,contains_rider,pixels_car,contains_car,pixels_truck,contains_truck,pixels_bus,contains_bus,pixels_train,contains_train,pixels_motorcycle,contains_motorcycle,pixels_bicycle,contains_bicycle
000062_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000062_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000062_10.png,465750,0,465750,1.0,72563,1,0,0,0,0,0,0,0,0,739,1,0,0,0,0,265459,1,106264,1,16511,1,0,0,0,0,4214,1,0,0,0,0,0,0,0,0,0,0
000063_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000063_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000063_10.png,465750,0,465750,1.0,65254,1,0,0,0,0,0,0,0,0,645,1,0,0,25,1,240755,1,138166,1,13930,1,0,0,0,0,6975,1,0,0,0,0,0,0,0,0,0,0
000064_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000064_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000064_10.png,464488,1262,465750,0.9972903918411165,74638,1,0,0,0,0,0,0,0,0,3349,1,0,0,1279,1,344052,1,32489,1,3577,1,0,0,0,0,5104,1,0,0,0,0,0,0,0,0,0,0
000065_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000065_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000065_10.png,465281,469,465750,0.9989930220075147,69895,1,0,0,0,0,0,0,0,0,598,1,0,0,0,0,285686,1,94179,1,10252,1,0,0,0,0,4671,1,0,0,0,0,0,0,0,0,0,0
000066_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000066_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000066_10.png,465750,0,465750,1.0,65825,1,0,0,0,0,0,0,0,0,804,1,0,0,0,0,225192,1,159825,1,8817,1,0,0,0,0,5287,1,0,0,0,0,0,0,0,0,0,0
000067_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000067_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000067_10.png,465572,178,465750,0.99961782071927,65353,1,0,0,0,0,0,0,0,0,148,1,0,0,0,0,271431,1,109322,1,12910,1,0,0,0,0,6408,1,0,0,0,0,0,0,0,0,0,0
000068_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000068_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000068_10.png,465750,0,465750,1.0,66194,1,0,0,0,0,0,0,0,0,372,1,0,0,0,0,303456,1,72816,1,11698,1,0,0,0,0,11214,1,0,0,0,0,0,0,0,0,0,0
000069_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000069_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000069_10.png,465750,0,465750,1.0,64813,1,0,0,0,0,0,0,0,0,2754,1,0,0,164,1,269688,1,111197,1,10858,1,0,0,29,1,6243,1,0,0,0,0,0,0,4,1,0,0
000070_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000070_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000070_10.png,450123,15627,465750,0.9664476650563607,131011,1,0,0,542,1,0,0,1403,1,472,1,0,0,678,1,157816,1,34447,1,110260,1,0,0,0,0,13494,1,0,0,0,0,0,0,0,0,0,0
000071_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000071_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000071_10.png,463498,2252,465750,0.9951647879763822,148364,1,0,0,4752,1,0,0,0,0,4481,1,769,1,537,1,126618,1,69722,1,86857,1,100,1,0,0,11787,1,9511,1,0,0,0,0,0,0,0,0
000072_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000072_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000072_10.png,450971,14779,465750,0.9682683843263553,105173,1,5438,1,761,1,0,0,4329,1,474,1,0,0,6811,1,162068,1,34174,1,119790,1,0,0,0,0,11953,1,0,0,0,0,0,0,0,0,0,0
000073_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000073_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000073_10.png,445730,20020,465750,0.9570155662909287,108996,1,14515,1,1466,1,0,0,0,0,4019,1,0,0,1118,1,114263,1,76493,1,116845,1,0,0,0,0,8015,1,0,0,0,0,0,0,0,0,0,0
000074_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000074_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000074_10.png,444453,21297,465750,0.9542737520128824,108999,1,14624,1,118,1,0,0,0,0,4504,1,0,0,9961,1,127919,1,72307,1,97887,1,0,0,0,0,7930,1,204,1,0,0,0,0,0,0,0,0
000075_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000075_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000075_10.png,460400,5350,465750,0.9885131508319914,138515,1,12468,1,205,1,0,0,0,0,5779,1,363,1,4154,1,140778,1,43751,1,101282,1,0,0,0,0,12629,1,476,1,0,0,0,0,0,0,0,0
000076_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000076_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000076_10.png,461800,3950,465750,0.9915190552871712,143808,1,10062,1,0,0,0,0,0,0,5528,1,595,1,3988,1,151594,1,45221,1,89284,1,0,0,0,0,11286,1,434,1,0,0,0,0,0,0,0,0
000077_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000077_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000077_10.png,460048,5702,465750,0.9877573805689748,67574,1,20929,1,148,1,0,0,0,0,3317,1,92,1,761,1,125856,1,53505,1,131589,1,0,0,0,0,55947,1,330,1,0,0,0,0,0,0,0,0
000078_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000078_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000078_10.png,462992,2758,465750,0.9940783682232958,88079,1,23761,1,2674,1,0,0,0,0,2052,1,191,1,1960,1,108267,1,59724,1,150929,1,0,0,0,0,24824,1,384,1,147,1,0,0,0,0,0,0
000079_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000079_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000079_10.png,464251,1499,465750,0.9967815351583468,95964,1,21977,1,1827,1,0,0,271,1,2763,1,177,1,656,1,65005,1,58053,1,194159,1,0,0,0,0,22679,1,720,1,0,0,0,0,0,0,0,0
000080_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000080_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000080_10.png,462344,3406,465750,0.9926870638754697,108134,1,21104,1,1709,1,0,0,3090,1,5378,1,291,1,975,1,28584,1,94254,1,189647,1,0,0,0,0,9113,1,65,1,0,0,0,0,0,0,0,0
000081_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000081_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000081_10.png,454128,11622,465750,0.9750466988727858,115943,1,23655,1,1348,1,0,0,4471,1,6916,1,1348,1,4201,1,32699,1,78431,1,175023,1,0,0,90,1,9103,1,900,1,0,0,0,0,0,0,0,0
000082_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000082_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000082_10.png,450001,15749,465750,0.9661857219538379,74200,1,69473,1,26073,1,32459,1,9960,1,7028,1,166,1,810,1,156806,1,6987,1,44463,1,0,0,0,0,8341,1,13235,1,0,0,0,0,0,0,0,0
000083_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000083_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000083_10.png,407346,58404,465750,0.8746022544283414,64940,1,54175,1,87246,1,18039,1,0,0,840,1,0,0,511,1,78303,1,962,1,45160,1,0,0,0,0,56091,1,1079,1,0,0,0,0,0,0,0,0
000084_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000084_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000084_10.png,439585,26165,465750,0.9438217928073,67252,1,31906,1,3811,1,0,0,0,0,6093,1,0,0,0,0,195379,1,71719,1,56193,1,0,0,0,0,3971,1,3261,1,0,0,0,0,0,0,0,0
000085_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000085_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000085_10.png,462780,2970,465750,0.9936231884057971,89188,1,33410,1,270483,1,0,0,0,0,1095,1,0,0,311,1,38320,1,0,0,16192,1,0,0,0,0,13781,1,0,0,0,0,0,0,0,0,0,0
000086_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000086_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000086_10.png,458739,7011,465750,0.9849468599033816,85873,1,17042,1,262792,1,0,0,0,0,1218,1,0,0,570,1,33825,1,5912,1,17803,1,0,0,0,0,33704,1,0,0,0,0,0,0,0,0,0,0
000087_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000087_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000087_10.png,457688,8062,465750,0.9826902844873859,137598,1,14583,1,60631,1,0,0,1638,1,5438,1,0,0,0,0,97984,1,42002,1,62966,1,0,0,0,0,34848,1,0,0,0,0,0,0,0,0,0,0
000088_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000088_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000088_10.png,440604,25146,465750,0.9460096618357487,125225,1,35890,1,21793,1,0,0,7315,1,10479,1,0,0,2535,1,129454,1,33398,1,65535,1,0,0,223,1,8229,1,451,1,0,0,0,0,0,0,77,1
000089_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000089_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000089_10.png,438326,27424,465750,0.941118625872249,112187,1,0,0,12174,1,0,0,0,0,10667,1,78,1,431,1,147059,1,98381,1,26370,1,0,0,0,0,25971,1,4411,1,597,1,0,0,0,0,0,0
000090_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000090_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000090_10.png,433655,32095,465750,0.9310896403650026,86875,1,0,0,13409,1,0,0,0,0,2494,1,361,1,470,1,138163,1,86403,1,26820,1,0,0,0,0,69136,1,9002,1,0,0,522,1,0,0,0,0
000091_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000091_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000091_10.png,432687,33063,465750,0.929011272141707,85695,1,0,0,15100,1,0,0,0,0,3040,1,110,1,844,1,148716,1,87792,1,25908,1,0,0,0,0,63552,1,709,1,0,0,1221,1,0,0,0,0
000092_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000092_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000092_10.png,439358,26392,465750,0.9433344068706387,116120,1,0,0,14026,1,0,0,0,0,10389,1,0,0,606,1,152007,1,100375,1,27732,1,0,0,0,0,17435,1,0,0,0,0,668,1,0,0,0,0
000093_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000093_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000093_10.png,439605,26145,465750,0.9438647342995169,93584,1,0,0,13797,1,0,0,0,0,9902,1,0,0,0,0,146046,1,83614,1,25858,1,0,0,0,0,65264,1,0,0,0,0,1540,1,0,0,0,0
000094_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000094_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000094_10.png,439555,26195,465750,0.9437573805689747,105492,1,0,0,11968,1,0,0,0,0,9177,1,70,1,345,1,132820,1,86328,1,27301,1,0,0,0,0,64731,1,416,1,0,0,907,1,0,0,0,0
000095_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000095_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000095_10.png,439050,26700,465750,0.9426731078904992,82306,1,0,0,13886,1,0,0,0,0,9715,1,80,1,514,1,147881,1,83385,1,26658,1,0,0,0,0,73697,1,0,0,0,0,928,1,0,0,0,0
000096_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000096_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000096_10.png,439934,25816,465750,0.9445711218464842,112593,1,0,0,13314,1,0,0,0,0,9660,1,138,1,399,1,153034,1,100811,1,26884,1,0,0,0,0,21822,1,0,0,0,0,1279,1,0,0,0,0
000097_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000097_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000097_10.png,437786,27964,465750,0.939959205582394,115032,1,0,0,14151,1,0,0,0,0,10341,1,31,1,961,1,149597,1,97604,1,26426,1,0,0,0,0,22204,1,0,0,0,0,1439,1,0,0,0,0
000098_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000098_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000098_10.png,436436,29314,465750,0.9370606548577564,103363,1,0,0,13465,1,0,0,0,0,15219,1,72,1,1159,1,152029,1,91933,1,27992,1,0,0,0,0,30255,1,0,0,0,0,949,1,0,0,0,0
000099_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000099_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000099_10.png,454534,11216,465750,0.975918411164788,133216,1,0,0,21,1,0,0,0,0,2508,1,0,0,15544,1,182645,1,54136,1,63712,1,0,0,0,0,2673,1,79,1,0,0,0,0,0,0,0,0
000100_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000100_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000100_10.png,455529,10221,465750,0.9780547504025765,122413,1,0,0,0,0,0,0,0,0,3451,1,0,0,21117,1,167388,1,43190,1,69668,1,0,0,0,0,27637,1,401,1,264,1,0,0,0,0,0,0
000101_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000101_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000101_10.png,453400,12350,465750,0.9734836285560923,132033,1,0,0,0,0,1137,1,0,0,495,1,0,0,428,1,182043,1,58338,1,67395,1,0,0,0,0,7331,1,4200,1,0,0,0,0,0,0,0,0
000102_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000102_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000102_10.png,441999,23751,465750,0.9490048309178744,162653,1,0,0,0,0,44201,1,0,0,475,1,1401,1,2779,1,111196,1,28478,1,71568,1,0,0,0,0,18775,1,473,1,0,0,0,0,0,0,0,0
000103_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000103_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000103_10.png,428573,37177,465750,0.9201782071926999,131198,1,0,0,0,0,100204,1,0,0,607,1,0,0,0,0,72041,1,32938,1,71274,1,0,0,0,0,20139,1,172,1,0,0,0,0,0,0,0,0
000104_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000104_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000104_10.png,165030,300720,465750,0.3543317230273752,155291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9739,1,0,0,0,0,0,0,0,0,0,0
000105_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000105_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000105_10.png,457216,8534,465750,0.9816768652710681,108985,1,31804,1,30343,1,1302,1,0,0,3348,1,0,0,5533,1,167454,1,42290,1,49578,1,0,0,0,0,16579,1,0,0,0,0,0,0,0,0,0,0
000106_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000106_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000106_10.png,438925,26825,465750,0.9424047235641438,109852,1,2258,1,2268,1,0,0,0,0,7579,1,0,0,0,0,181953,1,59032,1,64008,1,0,0,0,0,11391,1,584,1,0,0,0,0,0,0,0,0
000107_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000107_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000107_10.png,443879,21871,465750,0.9530413311862588,120986,1,5916,1,21150,1,701,1,251,1,3920,1,0,0,433,1,209883,1,56193,1,9746,1,0,0,0,0,14700,1,0,0,0,0,0,0,0,0,0,0
000108_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000108_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000108_10.png,444718,21032,465750,0.9548427267847558,116869,1,4089,1,30698,1,61,1,0,0,917,1,0,0,710,1,201758,1,60260,1,18224,1,0,0,0,0,10698,1,434,1,0,0,0,0,0,0,0,0
000109_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000109_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000109_10.png,448038,17712,465750,0.9619710144927536,127729,1,964,1,27894,1,1239,1,0,0,4251,1,0,0,0,0,174393,1,61165,1,45815,1,121,1,0,0,3382,1,0,0,0,0,1085,1,0,0,0,0
000110_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000110_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000110_10.png,441067,24683,465750,0.947003757380569,136140,1,6162,1,47744,1,1695,1,0,0,1329,1,33,1,93,1,146953,1,49194,1,46034,1,229,1,0,0,3517,1,0,0,0,0,1944,1,0,0,0,0
000111_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000111_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000111_10.png,423715,42035,465750,0.909747718733226,127889,1,14118,1,83326,1,14820,1,0,0,5050,1,18,1,0,0,87984,1,21701,1,58950,1,0,0,0,0,9491,1,0,0,0,0,368,1,0,0,0,0
000112_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000112_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000112_10.png,456219,9531,465750,0.9795362318840579,144358,1,17610,1,15095,1,665,1,2618,1,11883,1,5972,1,2862,1,67368,1,11619,1,114671,1,0,0,0,0,61435,1,63,1,0,0,0,0,0,0,0,0
000113_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000113_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000113_10.png,459435,6315,465750,0.9864412238325282,147460,1,13205,1,13812,1,0,0,4660,1,10489,1,6227,1,3413,1,68023,1,13330,1,120539,1,0,0,0,0,58277,1,0,0,0,0,0,0,0,0,0,0
000114_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000114_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000114_10.png,451661,14089,465750,0.9697498658078368,151779,1,11795,1,14630,1,0,0,7916,1,10372,1,6456,1,4776,1,65411,1,12222,1,114367,1,0,0,0,0,51937,1,0,0,0,0,0,0,0,0,0,0
000115_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000115_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000115_10.png,450774,14976,465750,0.9678454106280193,155693,1,17527,1,15277,1,0,0,6346,1,11122,1,6410,1,5909,1,66177,1,17371,1,121791,1,0,0,0,0,27151,1,0,0,0,0,0,0,0,0,0,0
000116_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000116_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000116_10.png,454793,10957,465750,0.9764745034889962,156568,1,12589,1,14167,1,0,0,4699,1,27843,1,9792,1,715,1,67373,1,20940,1,117386,1,0,0,0,0,22552,1,169,1,0,0,0,0,0,0,0,0
000117_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000117_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000117_10.png,450749,15001,465750,0.9677917337627483,158903,1,9341,1,9032,1,0,0,3673,1,14892,1,4627,1,5218,1,88993,1,48477,1,93954,1,0,0,0,0,13407,1,232,1,0,0,0,0,0,0,0,0
000118_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000118_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000118_10.png,430712,35038,465750,0.9247707997852925,66096,1,33994,1,98076,1,6375,1,1219,1,10926,1,0,0,12407,1,85949,1,32316,1,30802,1,1698,1,0,0,50854,1,0,0,0,0,0,0,0,0,0,0
000119_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000119_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000119_10.png,446471,19279,465750,0.9586065485775631,75667,1,81568,1,106957,1,5884,1,0,0,19237,1,281,1,20719,1,65790,1,19562,1,34195,1,3116,1,0,0,7747,1,5748,1,0,0,0,0,0,0,0,0
000120_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000120_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000120_10.png,432634,33116,465750,0.9288974771873323,72232,1,0,0,82540,1,0,0,0,0,8731,1,31,1,91,1,100668,1,36338,1,36516,1,0,0,0,0,95049,1,438,1,0,0,0,0,0,0,0,0
000121_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000121_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000121_10.png,389108,76642,465750,0.8354439076757917,76318,1,606,1,122990,1,0,0,0,0,4060,1,46,1,637,1,80386,1,35587,1,27591,1,0,0,0,0,40033,1,854,1,0,0,0,0,0,0,0,0
000122_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000122_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000122_10.png,458312,7438,465750,0.9840300590445518,67109,1,32652,1,82813,1,8221,1,0,0,4561,1,217,1,6271,1,123280,1,60038,1,33202,1,0,0,0,0,39948,1,0,0,0,0,0,0,0,0,0,0
000123_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000123_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000123_10.png,443872,21878,465750,0.9530263016639828,70915,1,18375,1,90523,1,4409,1,0,0,7410,1,90,1,3817,1,122220,1,59088,1,32916,1,0,0,0,0,34109,1,0,0,0,0,0,0,0,0,0,0
000124_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000124_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000124_10.png,432184,33566,465750,0.9279312936124531,72617,1,12362,1,89004,1,2116,1,0,0,3725,1,145,1,3467,1,111903,1,40739,1,30367,1,147,1,0,0,65592,1,0,0,0,0,0,0,0,0,0,0
000125_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/image_2/000125_10.png,/home/hrusikesh-nishank/miniconda3/envs/Segmentation/Datasets/KITTI/training/semantic/000125_10.png,415997,49753,465750,0.8931765968867418,71711,1,14347,1,84783,1,10921,1,0,0,4169,1,248,1,572,1,118178,1,32555,1,27852,1,0,0,0,0,50661,1,0,0,0,0,0,0,0,0,0,0
